viability,smiles,Formulation,Ionizable_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Helper_lipid_ID,Ionizable_Lipid_to_mRNA_weight_ratio,Comment,Lipid/Cells,mRNA/Cells,Lipid_name,Num_tails,Num_carbon_in_tail,MolWt,num_unsaturated_cc_bonds,num_protonatable_nitrogens,Experiment_ID,Cargo_type,Model_type,Experiment_weight,Sample_weight,unnormalized_delivery,toxicity_class,unnormalized_toxicity,Helper_lipid_ID_DOPE,Helper_lipid_ID_DSPC,Helper_lipid_ID_MDOA,Cargo_type_mRNA,Cargo_type_siRNA,Model_type_A549,Model_type_DC2.4,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_MDA_MB,paper_link
0.93237,CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCCN2CCN(CCCN)CC2)c(OC(=O)C(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,4-a3-7b2,3.0,5.0,6.57653781184498,0.0,4.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,93.23667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.97247,CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCCN2CCN(CCCN)CC2)c(OC(=O)CCC(C)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,4-a3-8b,3.0,7.0,6.633489471284122,0.0,4.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,97.24667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.96783,CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCCN2CCN(CCCN)CC2)c(OC(=O)CCC(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,4-a3-9b2,3.0,7.0,6.6873716655331386,0.0,4.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,96.78333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCCCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,5-a2-6,2.0,6.0,6.076772599263164,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,106.52,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCC(C)C(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)C(C)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,5-a2-6b,2.0,5.0,6.076772599263163,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,107.07,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCCCCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,5-a2-7,2.0,7.0,6.139183875775352,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,100.42333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCCC(C)C(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)C(C)CCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,5-a2-7b,2.0,6.0,6.139183875775351,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,100.83667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.97207,CCCCC(CC)C(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)C(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,5-a2-7b2,2.0,5.0,6.139183875775351,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,97.20667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.9657,CCCCCCCCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCCCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,5-a2-8,2.0,8.0,6.197927751730966,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,96.57,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.92567,CCCCC(C)CCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCC(C)CCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,5-a2-8b,2.0,7.0,6.168987107115225,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,92.56667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCCCCCCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCCCCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,5-a2-9,2.0,9.0,6.25341141678608,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,100.08333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.9312,CCCCCC(C)CCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCC(C)CCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,5-a2-9b,2.0,8.0,6.253411416786079,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,93.12,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.96303,CCCCC(CC)CCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCC(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,5-a2-9b2,2.0,7.0,6.253411416786079,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,96.30333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCN(C)C)c(OC(=O)C(C)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,5-a3-6b,3.0,5.0,6.334685389150466,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,102.15,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCN(C)C)c(OC(=O)C(C)CCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,5-a3-7b,3.0,6.0,6.406670393149158,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,101.87,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.98683,CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCN(C)C)c(OC(=O)C(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,5-a3-7b2,3.0,5.0,6.406670393149158,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,98.68333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.95127,CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCN(C)C)c(OC(=O)CCC(C)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,5-a3-8b,3.0,7.0,6.473819706178211,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,95.12667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.98587,CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN(C)C)c(OC(=O)CCC(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,5-a3-9b2,3.0,7.0,6.536742320942535,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,98.58667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCCCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,6-a2-6,2.0,6.0,6.108465054446708,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,100.26667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.9604,CCCCC(C)C(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)C(C)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,6-a2-6b,2.0,5.0,6.108465054446707,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,96.04,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.98037,CCCCCCCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,6-a2-7,2.0,7.0,6.168987107115225,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,98.03667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.97493,CCCCCC(C)C(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)C(C)CCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,6-a2-7b,2.0,6.0,6.168987107115225,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,97.49333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.9595,CCCCC(CC)C(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)C(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,6-a2-7b2,2.0,5.0,6.168987107115225,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,95.95,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.93483,CCCCCCCCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCCCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,6-a2-8,2.0,8.0,6.226054339546441,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,93.48333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.9143,CCCCC(C)CCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCC(C)CCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,6-a2-8b,2.0,7.0,6.197927751730966,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,91.43,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.992,CCCCCCCCCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCCCCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,6-a2-9,2.0,9.0,6.280039970403045,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,99.2,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCCC(C)CCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCC(C)CCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,6-a2-9b,2.0,8.0,6.280039970403045,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,103.41333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCC(CC)CCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCC(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,6-a2-9b2,2.0,7.0,6.280039970403045,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,107.11333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCCN(C)C)c(OC(=O)C(C)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,6-a3-6b,3.0,5.0,6.35926067084213,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,104.45,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCCN(C)C)c(OC(=O)C(C)CCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,6-a3-7b,3.0,6.0,6.429558174707874,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,100.58,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCCN(C)C)c(OC(=O)C(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,6-a3-7b2,3.0,5.0,6.429558174707874,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,106.26667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCCN(C)C)c(OC(=O)CCC(C)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,6-a3-8b,3.0,7.0,6.495236854618785,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,105.38333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.99337,CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCCN(C)C)c(OC(=O)CCC(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,6-a3-9b2,3.0,7.0,6.556866420462086,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,99.33667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCCCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,7-a2-6,2.0,6.0,6.139183875775352,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,100.69667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.96347,CCCCC(C)C(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)C(C)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,7-a2-6b,2.0,5.0,6.139183875775351,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,96.34667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.97193,CCCCCCCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,7-a2-7,2.0,7.0,6.197927751730966,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,97.19333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.93583,CCCCCC(C)C(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)C(C)CCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,7-a2-7b,2.0,6.0,6.197927751730966,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,93.58333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCC(CC)C(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)C(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,7-a2-7b2,2.0,5.0,6.197927751730966,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,102.16667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCCCCCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCCCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,7-a2-8,2.0,8.0,6.25341141678608,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,104.56667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.93537,CCCCC(C)CCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCC(C)CCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,7-a2-8b,2.0,7.0,6.226054339546441,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,93.53667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.93947,CCCCCCCCCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCCCCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,7-a2-9,2.0,9.0,6.3059777974469275,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,93.94667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.97627,CCCCCC(C)CCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCC(C)CCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,7-a2-9b,2.0,8.0,6.3059777974469275,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,97.62667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.96843,CCCCC(CC)CCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCC(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,7-a2-9b2,2.0,7.0,6.3059777974469275,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,96.84333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCN(CC)CC)c(OC(=O)C(C)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,7-a3-6b,3.0,5.0,6.383246465907858,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,100.52,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.98467,CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCN(CC)CC)c(OC(=O)C(C)CCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,7-a3-7b,3.0,6.0,6.451933805852046,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,98.46667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.9862,CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCN(CC)CC)c(OC(=O)C(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,7-a3-7b2,3.0,5.0,6.451933805852046,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,98.62,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.98057,CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCN(CC)CC)c(OC(=O)CCC(C)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,7-a3-8b,3.0,7.0,6.5162049102924655,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,98.05667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.98277,CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN(CC)CC)c(OC(=O)CCC(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,7-a3-9b2,3.0,7.0,6.576593516798139,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,98.27667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCCCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,8-a2-6,2.0,6.0,6.168987107115225,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,100.54,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.97423,CCCCC(C)C(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)C(C)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,8-a2-6b,2.0,5.0,6.168987107115225,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,97.42333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.98233,CCCCCCCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,8-a2-7,2.0,7.0,6.226054339546441,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,98.23333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCCC(C)C(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)C(C)CCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,8-a2-7b,2.0,6.0,6.226054339546441,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,100.50333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCC(CC)C(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)C(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,8-a2-7b2,2.0,5.0,6.226054339546441,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,100.32333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCCCCCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCCCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,8-a2-8,2.0,8.0,6.280039970403045,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,103.23667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCC(C)CCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCC(C)CCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,8-a2-8b,2.0,7.0,6.253411416786079,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,101.37667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
1.0,CCCCCCCCCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCCCCCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,8-a2-9,2.0,9.0,6.331259827726127,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,100.05333,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.99847,CCCCCC(C)CCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCC(C)CCCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,8-a2-9b,2.0,8.0,6.331259827726127,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,99.84667,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
0.9952,CCCCC(CC)CCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCC(CC)CCCC)c1,Lxue,35.0,16.0,46.5,2.5,DOPE,10.0,Tox,3.044522437723423,1.0986122886681098,8-a2-9b2,2.0,7.0,6.331259827726127,0.0,2.0,Xue_CAD_LNP,mRNA,HeLa,1.0,1.0,,0.0,99.52,True,False,False,True,False,False,False,True,False,False,False,https://www.nature.com/articles/s41467-024-45422-9
